Customer_ID,Age,Gender,Category,Category_ID,Item_Purchased,Item_Purchased_ID,Purchase_Amount (USD),Location,Size,Color,Color_Family,Sku_ID,Season,Review_Rating,Subscription Status,Shipping_Type,Discount_Applied,Previous_Purchases,Frequency of Purchases
1851,51,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,76,Wyoming,S,Black,Grayscale,SKU_1227,Winter,2.8,No,Store Pickup,No,50,Weekly
1853,41,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,80,Pennsylvania,XL,Violet,Purples,SKU_1228,Winter,3.8,No,Store Pickup,No,32,Weekly
1854,29,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,67,North Dakota,XL,Olive,Greens,SKU_1229,Spring,2.9,No,Express,No,11,Fortnightly
1860,54,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,26,New Jersey,L,Beige,,SKU_1230,Summer,3.7,No,Store Pickup,No,29,Fortnightly
1862,29,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,60,South Dakota,S,Peach,Yellows and Oranges,SKU_1231,Fall,3.6,No,Standard,No,19,Monthly
1864,25,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,21,Connecticut,L,Orange,Yellows and Oranges,SKU_1232,Spring,4.3,No,2-Day Shipping,No,39,Monthly
1865,19,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,72,Wyoming,S,Cyan,Blues and Teals,SKU_1233,Fall,3.2,No,2-Day Shipping,No,21,Quarterly
1867,31,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,44,Alaska,XL,Gold,Yellows and Oranges,SKU_1234,Winter,4.2,No,Standard,No,9,Fortnightly
1868,45,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,52,Delaware,M,Brown,,SKU_1235,Fall,3.4,No,2-Day Shipping,No,20,Quarterly
1871,43,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,99,Wyoming,L,Violet,Purples,SKU_1236,Spring,4.3,No,Store Pickup,No,27,Fortnightly
1872,56,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,96,Illinois,XL,Violet,Purples,SKU_1237,Fall,2.7,No,Standard,No,14,Every 3 Months
1874,64,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,44,Wisconsin,XL,Red,Reds and Pinks,SKU_1238,Fall,2.9,No,Express,No,49,Weekly
1875,67,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,33,Indiana,L,Purple,Purples,SKU_1239,Fall,3.6,No,Free Shipping,No,14,Weekly
1879,34,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,29,Oklahoma,L,Magenta,Reds and Pinks,SKU_1240,Summer,3.4,No,Store Pickup,No,5,Monthly
1885,27,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,30,Arizona,S,Pink,Reds and Pinks,SKU_1241,Summer,4.3,No,Next Day Air,No,15,Bi-Weekly
1886,26,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,53,Nevada,S,Maroon,Reds and Pinks,SKU_1242,Winter,4.4,No,Standard,No,35,Monthly
1887,18,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,91,Arkansas,L,Beige,,SKU_1243,Spring,4.4,No,Next Day Air,No,46,Bi-Weekly
1888,64,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,44,North Dakota,XL,Gold,Yellows and Oranges,SKU_1244,Fall,3.5,No,Express,No,3,Monthly
1889,62,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,89,South Dakota,XL,Turquoise,Blues and Teals,SKU_1245,Winter,3.4,No,Free Shipping,No,48,Weekly
1892,69,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,74,New Hampshire,M,Gray,Grayscale,SKU_1246,Summer,2.6,No,Next Day Air,No,48,Quarterly
1895,42,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,90,Arizona,M,Purple,Purples,SKU_1247,Fall,2.5,No,Free Shipping,No,48,Bi-Weekly
1899,59,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,97,Texas,L,Magenta,Reds and Pinks,SKU_1248,Fall,3.5,No,Next Day Air,No,25,Monthly
1901,65,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,85,Iowa,S,Blue,Blues and Teals,SKU_1249,Summer,3.3,No,Free Shipping,No,34,Quarterly
1904,59,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,63,North Carolina,M,Gold,Yellows and Oranges,SKU_1250,Summer,3.3,No,Standard,No,37,Weekly
1905,22,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,71,Nevada,S,Silver,Grayscale,SKU_1251,Spring,4.2,No,Free Shipping,No,46,Monthly
1907,23,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,30,Vermont,M,Green,Greens,SKU_1252,Spring,4.6,No,2-Day Shipping,No,24,Fortnightly
1908,69,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,74,New Mexico,L,Orange,Yellows and Oranges,SKU_1253,Fall,4.8,No,Store Pickup,No,36,Every 3 Months
1909,18,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,71,Georgia,XL,Charcoal,Grayscale,SKU_1254,Winter,2.7,No,Next Day Air,No,19,Bi-Weekly
1913,29,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,56,Colorado,S,Charcoal,Grayscale,SKU_1255,Winter,3.4,No,2-Day Shipping,No,5,Bi-Weekly
1916,51,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,74,Alabama,M,Magenta,Reds and Pinks,SKU_1256,Fall,4.7,No,2-Day Shipping,No,44,Weekly
1919,35,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,33,Idaho,S,Purple,Purples,SKU_1257,Summer,4.6,No,Standard,No,33,Monthly
1921,51,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,84,Connecticut,M,Purple,Purples,SKU_1258,Spring,2.8,No,Standard,No,40,Every 3 Months
1928,40,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,29,Florida,M,Pink,Reds and Pinks,SKU_1259,Summer,2.9,No,Standard,No,8,Every 3 Months
1929,25,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,92,Mississippi,S,Lavender,Purples,SKU_1260,Summer,3.7,No,Standard,No,10,Weekly
1931,66,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,52,North Carolina,L,Turquoise,Blues and Teals,SKU_1261,Spring,3.5,No,Store Pickup,No,26,Weekly
1934,48,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,67,Montana,L,Violet,Purples,SKU_1262,Summer,4.1,No,Next Day Air,No,28,Annually
1935,34,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,43,Michigan,L,Gold,Yellows and Oranges,SKU_1263,Winter,2.7,No,Free Shipping,No,23,Annually
1936,19,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,68,North Carolina,XL,Violet,Purples,SKU_1264,Spring,4.8,No,Free Shipping,No,45,Fortnightly
1937,70,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,60,Minnesota,S,Teal,Blues and Teals,SKU_1265,Summer,4.3,No,2-Day Shipping,No,44,Every 3 Months
1939,46,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,23,Kentucky,L,Blue,Blues and Teals,SKU_1266,Spring,3.8,No,Standard,No,39,Bi-Weekly
1942,55,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,99,Vermont,XL,Peach,Yellows and Oranges,SKU_1267,Winter,3.3,No,Standard,No,46,Quarterly
1949,54,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,37,Connecticut,L,Brown,,SKU_1268,Winter,3.1,No,Next Day Air,No,39,Bi-Weekly
1950,63,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,80,Nebraska,L,Gray,Grayscale,SKU_1269,Winter,4.7,No,Store Pickup,No,12,Quarterly
1951,43,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,78,Arkansas,L,Blue,Blues and Teals,SKU_1270,Summer,4.6,No,Free Shipping,No,26,Every 3 Months
1952,33,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,53,Connecticut,L,Gold,Yellows and Oranges,SKU_1271,Summer,2.7,No,Next Day Air,No,32,Bi-Weekly
1955,26,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,77,Colorado,M,Pink,Reds and Pinks,SKU_1272,Winter,4.2,No,Free Shipping,No,3,Quarterly
1957,70,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,37,Oklahoma,M,Pink,Reds and Pinks,SKU_1273,Winter,4.9,No,Express,No,20,Fortnightly
1959,39,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,67,Nevada,M,Gray,Grayscale,SKU_1274,Winter,2.7,No,Store Pickup,No,47,Quarterly
1961,57,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,72,Massachusetts,L,Red,Reds and Pinks,SKU_1275,Summer,3.3,No,2-Day Shipping,No,40,Annually
1967,67,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,95,Indiana,XL,Purple,Purples,SKU_1276,Winter,3.7,No,Express,No,5,Fortnightly
1969,67,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,70,Minnesota,S,Blue,Blues and Teals,SKU_1277,Spring,4.2,No,Standard,No,25,Weekly
1972,54,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,29,Pennsylvania,XL,Indigo,Blues and Teals,SKU_1278,Spring,3.4,No,Next Day Air,No,1,Monthly
1974,24,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,20,Maryland,XL,Red,Reds and Pinks,SKU_1279,Fall,4.5,No,Standard,No,9,Every 3 Months
1979,45,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,78,Massachusetts,L,Magenta,Reds and Pinks,SKU_1280,Spring,3.8,No,Store Pickup,No,1,Quarterly
1981,51,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,94,Iowa,M,Green,Greens,SKU_1281,Winter,4.4,No,Store Pickup,No,25,Fortnightly
1986,23,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,97,Tennessee,M,Gold,Yellows and Oranges,SKU_1282,Spring,3.9,No,2-Day Shipping,No,6,Fortnightly
1988,69,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,23,Vermont,XL,White,Grayscale,SKU_1283,Summer,3.4,No,Express,No,4,Quarterly
1990,35,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,42,Maryland,S,Charcoal,Grayscale,SKU_1284,Spring,4,No,Express,No,39,Bi-Weekly
1991,32,Male,Accessories,ACC_M_01,Backpack,Acc_M_Backpack,95,Connecticut,L,White,Grayscale,SKU_1285,Spring,3.4,No,2-Day Shipping,No,15,Annually
1992,46,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,29,Missouri,M,Brown,,SKU_1286,Summer,3.7,No,Next Day Air,No,1,Every 3 Months
1993,33,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,98,New Jersey,L,Gold,Yellows and Oranges,SKU_1287,Winter,4.9,No,2-Day Shipping,No,28,Monthly
1994,32,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,96,Arkansas,S,Purple,Purples,SKU_1288,Spring,5,No,Express,No,17,Weekly
1997,67,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,27,South Dakota,L,Indigo,Blues and Teals,SKU_1289,Summer,3.3,No,Next Day Air,No,18,Every 3 Months
2000,39,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,89,Tennessee,L,Indigo,Blues and Teals,SKU_1290,Winter,4.6,No,2-Day Shipping,No,26,Monthly
2003,31,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,65,New York,M,Red,Reds and Pinks,SKU_1291,Summer,2.7,No,Express,No,19,Every 3 Months
2004,68,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,72,Maine,S,Blue,Blues and Teals,SKU_1292,Spring,3.1,No,Express,No,32,Quarterly
2006,18,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,82,Tennessee,M,Cyan,Blues and Teals,SKU_1293,Winter,3.4,No,Store Pickup,No,30,Fortnightly
2007,58,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,97,New Mexico,S,Pink,Reds and Pinks,SKU_1294,Fall,4.4,No,Express,No,2,Annually
2016,57,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,82,Virginia,S,Pink,Reds and Pinks,SKU_1295,Summer,4.5,No,Next Day Air,No,8,Fortnightly
2017,53,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,47,Maine,S,Violet,Purples,SKU_1296,Winter,3.4,No,Standard,No,20,Fortnightly
2018,70,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,32,Massachusetts,S,Green,Greens,SKU_1297,Winter,4.1,No,Next Day Air,No,42,Every 3 Months
2020,31,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,68,Idaho,S,Red,Reds and Pinks,SKU_1298,Winter,4.7,No,Store Pickup,No,23,Fortnightly
2024,46,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,68,Idaho,S,Teal,Blues and Teals,SKU_1299,Winter,4.1,No,Store Pickup,No,28,Bi-Weekly
2025,62,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,23,Arkansas,L,Silver,Grayscale,SKU_1300,Fall,3.7,No,Express,No,39,Weekly
2028,50,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,73,Nebraska,S,Gold,Yellows and Oranges,SKU_1301,Fall,4.8,No,Standard,No,50,Every 3 Months
2031,66,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,67,New Mexico,S,Green,Greens,SKU_1302,Summer,2.8,No,Standard,No,38,Monthly
2032,21,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,51,North Carolina,L,Charcoal,Grayscale,SKU_1303,Spring,4,No,Standard,No,2,Monthly
2034,57,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,55,Illinois,L,Olive,Greens,SKU_1304,Summer,3.6,No,Express,No,33,Annually
2035,61,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,30,Alabama,M,Peach,Yellows and Oranges,SKU_1305,Spring,2.9,No,Store Pickup,No,27,Monthly
2036,53,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,70,Oklahoma,S,Yellow,Yellows and Oranges,SKU_1306,Summer,4.1,No,Express,No,43,Weekly
2037,37,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,63,Minnesota,S,Lavender,Purples,SKU_1307,Winter,3.1,No,Next Day Air,No,46,Weekly
2038,39,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,87,Illinois,S,Green,Greens,SKU_1308,Summer,4.3,No,Express,No,7,Bi-Weekly
2039,53,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,70,Arkansas,L,Orange,Yellows and Oranges,SKU_1309,Spring,4.4,No,Next Day Air,No,35,Fortnightly
2040,35,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,51,Minnesota,M,Olive,Greens,SKU_1310,Spring,3.1,No,Next Day Air,No,31,Bi-Weekly
2041,69,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,25,South Carolina,XL,Gray,Grayscale,SKU_1311,Spring,2.9,No,Free Shipping,No,42,Quarterly
2042,66,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,32,New York,S,Lavender,Purples,SKU_1312,Winter,3.2,No,Next Day Air,No,14,Bi-Weekly
2043,19,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,52,Alabama,M,Red,Reds and Pinks,SKU_1313,Spring,4,No,2-Day Shipping,No,35,Monthly
2045,49,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,68,Missouri,L,Orange,Yellows and Oranges,SKU_1314,Spring,3,No,Free Shipping,No,17,Fortnightly
2047,39,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,32,Oklahoma,M,Maroon,Reds and Pinks,SKU_1315,Winter,2.8,No,Free Shipping,No,30,Every 3 Months
2048,58,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,82,Connecticut,M,Silver,Grayscale,SKU_1316,Summer,3.1,No,Store Pickup,No,32,Annually
2049,45,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,64,Michigan,XL,Pink,Reds and Pinks,SKU_1317,Winter,3.9,No,Express,No,35,Quarterly
2052,65,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,94,Massachusetts,L,Black,Grayscale,SKU_1318,Spring,3.8,No,Free Shipping,No,14,Monthly
2055,65,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,56,New Jersey,XL,Gold,Yellows and Oranges,SKU_1319,Spring,2.9,No,Express,No,14,Annually
2056,28,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,33,Texas,M,Silver,Grayscale,SKU_1320,Fall,3.4,No,2-Day Shipping,No,28,Weekly
2060,56,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,50,California,XL,Beige,,SKU_1321,Spring,3.7,No,Express,No,50,Weekly
2062,32,Male,Clothing,Clo_M_01,Sweater,Clo_M_Sweater,70,Michigan,S,Magenta,Reds and Pinks,SKU_1322,Summer,2.6,No,Store Pickup,No,22,Annually
2064,61,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,86,Indiana,M,Cyan,Blues and Teals,SKU_1323,Fall,2.9,No,Standard,No,32,Monthly
2066,27,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,40,Oregon,M,Blue,Blues and Teals,SKU_1324,Spring,2.9,No,Free Shipping,No,6,Bi-Weekly
2068,60,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,21,Maryland,XL,Beige,,SKU_1325,Fall,3.1,No,2-Day Shipping,No,23,Fortnightly
2069,70,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,81,Vermont,XL,Black,Grayscale,SKU_1326,Summer,3.9,No,Store Pickup,No,44,Monthly
2071,56,Male,Accessories,ACC_M_01,Jewelry,Acc_M_Jewelry,88,Nebraska,XL,Red,Reds and Pinks,SKU_1327,Spring,3.1,No,Express,No,14,Monthly
2077,59,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,23,Florida,S,Indigo,Blues and Teals,SKU_1328,Fall,4.6,No,Free Shipping,No,22,Bi-Weekly
2082,24,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,78,Alabama,S,Cyan,Blues and Teals,SKU_1329,Spring,4.3,No,Standard,No,48,Bi-Weekly
2083,41,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,89,Arkansas,M,Yellow,Yellows and Oranges,SKU_1330,Summer,2.9,No,Free Shipping,No,28,Every 3 Months
2085,32,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,94,Vermont,S,Brown,,SKU_1331,Summer,4,No,Standard,No,43,Quarterly
2086,69,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,49,New York,M,Teal,Blues and Teals,SKU_1332,Fall,4.6,No,Free Shipping,No,38,Weekly
2087,65,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,89,North Dakota,L,Beige,,SKU_1333,Summer,4.7,No,2-Day Shipping,No,36,Every 3 Months
2088,54,Male,Accessories,ACC_M_01,Hat,Acc_M_Hat,91,Wisconsin,M,Blue,Blues and Teals,SKU_1334,Summer,4.7,No,Standard,No,1,Weekly
2092,26,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,97,Washington,XL,Beige,,SKU_1335,Fall,3,No,Next Day Air,No,24,Quarterly
2094,21,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,91,Washington,M,Maroon,Reds and Pinks,SKU_1336,Spring,4.2,No,Store Pickup,No,4,Annually
2097,21,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,52,North Carolina,L,Blue,Blues and Teals,SKU_1337,Summer,4.7,No,Free Shipping,No,27,Annually
2098,33,Male,Footwear,Footw_M_01,Sneakers,Footw_M_Sneakers,43,Iowa,S,Cyan,Blues and Teals,SKU_1338,Winter,3.9,No,Next Day Air,No,5,Weekly
2102,49,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,23,Oregon,M,Blue,Blues and Teals,SKU_1339,Winter,3.6,No,Next Day Air,No,12,Bi-Weekly
2109,54,Male,Clothing,Clo_M_01,Hoodie,Clo_M_Hoodie,46,North Dakota,XL,Beige,,SKU_1340,Winter,4.2,No,Express,No,4,Quarterly
2111,52,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,93,Montana,L,Cyan,Blues and Teals,SKU_1341,Spring,3.9,No,Store Pickup,No,36,Every 3 Months
2112,41,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,85,Missouri,XL,Pink,Reds and Pinks,SKU_1342,Spring,2.6,No,Free Shipping,No,15,Annually
2115,37,Male,Clothing,Clo_M_01,Shirt,Clo_M_Shirt,51,Vermont,M,Magenta,Reds and Pinks,SKU_1343,Winter,2.9,No,Standard,No,12,Annually
2121,53,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,98,Missouri,S,Red,Reds and Pinks,SKU_1344,Fall,3.1,No,Next Day Air,No,38,Quarterly
2124,54,Male,Outerwear,OutW_M_01,Coat,OutW_M_Coat,71,Nebraska,L,Cyan,Blues and Teals,SKU_1345,Spring,3.7,No,Express,No,22,Bi-Weekly
2133,25,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,87,Vermont,M,Magenta,Reds and Pinks,SKU_1346,Fall,4.7,No,2-Day Shipping,No,15,Weekly
2135,55,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,41,Virginia,XL,Maroon,Reds and Pinks,SKU_1347,Winter,2.9,No,Standard,No,35,Fortnightly
2137,47,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,93,New York,M,Red,Reds and Pinks,SKU_1348,Summer,2.8,No,Standard,No,25,Fortnightly
2138,27,Male,Clothing,Clo_M_01,Socks,Clo_M_Socks,51,Indiana,XL,Purple,Purples,SKU_1349,Winter,4.6,No,2-Day Shipping,No,20,Every 3 Months
2140,40,Male,Footwear,Footw_M_01,Boots,Footw_M_Boots,95,New York,M,Red,Reds and Pinks,SKU_1350,Winter,3,No,Free Shipping,No,33,Weekly
2141,53,Male,Accessories,ACC_M_01,Handbag,Acc_M_Handbag,90,New Mexico,M,Brown,,SKU_1351,Fall,3.7,No,Standard,No,36,Fortnightly
2145,47,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,23,Maryland,L,Orange,Yellows and Oranges,SKU_1352,Winter,3.7,No,Free Shipping,No,25,Quarterly
2146,38,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,73,Connecticut,S,White,Grayscale,SKU_1353,Winter,4.8,No,Standard,No,32,Annually
2147,48,Male,Accessories,ACC_M_01,Sunglasses,Acc_M_Sunglasses,23,Utah,XL,White,Grayscale,SKU_1354,Summer,4.6,No,Standard,No,45,Every 3 Months
2148,47,Male,Clothing,Clo_M_01,Skirt,Clo_M_Skirt,43,Missouri,S,Charcoal,Grayscale,SKU_1355,Fall,4.8,No,Standard,No,4,Fortnightly
2149,19,Male,Clothing,Clo_M_01,T-shirt,Clo_M_T-shirt,45,Nebraska,XL,Turquoise,Blues and Teals,SKU_1356,Winter,4.6,No,2-Day Shipping,No,19,Bi-Weekly
2153,38,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,48,New Jersey,L,Magenta,Reds and Pinks,SKU_1357,Summer,4.5,No,Next Day Air,No,43,Bi-Weekly
2159,19,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,84,Massachusetts,XL,Olive,Greens,SKU_1358,Spring,4.6,No,Standard,No,9,Fortnightly
2163,60,Male,Clothing,Clo_M_01,Shorts,Clo_M_Shorts,48,Oregon,S,Black,Grayscale,SKU_1359,Summer,2.7,No,Free Shipping,No,32,Weekly
2164,52,Male,Footwear,Footw_M_01,Shoes,Footw_M_Shoes,60,New York,L,Gray,Grayscale,SKU_1360,Spring,4.5,No,Express,No,44,Monthly
2167,31,Male,Outerwear,OutW_M_01,Jacket,OutW_M_Jacket,88,New Jersey,S,Purple,Purples,SKU_1361,Spring,3.5,No,Express,No,50,Bi-Weekly
2174,23,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,97,Delaware,S,Cyan,Blues and Teals,SKU_1362,Summer,5,No,2-Day Shipping,No,36,Quarterly
2177,24,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,91,Vermont,S,Red,Reds and Pinks,SKU_1363,Winter,3.4,No,2-Day Shipping,No,44,Quarterly
2178,24,Male,Accessories,ACC_M_01,Gloves,Acc_M_Gloves,93,Montana,XL,Green,Greens,SKU_1364,Winter,3,No,Express,No,9,Bi-Weekly
2187,55,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,23,New Mexico,XL,Teal,Blues and Teals,SKU_1365,Winter,4.3,No,Next Day Air,No,6,Every 3 Months
2190,38,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,94,Wisconsin,XL,Brown,,SKU_1366,Fall,4,No,Express,No,47,Bi-Weekly
2192,26,Male,Clothing,Clo_M_01,Blouse,Clo_M_Blouse,69,Pennsylvania,S,Maroon,Reds and Pinks,SKU_1367,Summer,3.8,No,Next Day Air,No,46,Bi-Weekly
2196,58,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,62,New York,M,Brown,,SKU_1368,Fall,3.7,No,Next Day Air,No,2,Monthly
2197,25,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,58,Vermont,M,Gray,Grayscale,SKU_1369,Spring,4.8,No,Next Day Air,No,31,Weekly
2200,39,Male,Accessories,ACC_M_01,Scarf,Acc_M_Scarf,47,North Carolina,M,Maroon,Reds and Pinks,SKU_1370,Summer,4.9,No,Store Pickup,No,40,Monthly
2202,39,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,25,Ohio,L,Peach,Yellows and Oranges,SKU_1371,Spring,4.9,No,2-Day Shipping,No,10,Annually
2204,53,Male,Clothing,Clo_M_01,Dress,Clo_M_Dress,79,Rhode Island,M,Indigo,Blues and Teals,SKU_1372,Winter,3.1,No,Free Shipping,No,32,Quarterly
2205,20,Male,Clothing,Clo_M_01,Jeans,Clo_M_Jeans,41,Oregon,S,Lavender,Purples,SKU_1373,Winter,3.4,No,2-Day Shipping,No,6,Monthly
2210,42,Male,Footwear,Footw_M_01,Sandals,Footw_M_Sandals,20,Utah,XL,Beige,,SKU_1374,Summer,4.5,No,2-Day Shipping,No,44,Quarterly
2213,59,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,77,Nebraska,M,Brown,,SKU_1375,Winter,3.3,No,Next Day Air,No,22,Quarterly
2215,50,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,100,Idaho,L,Gold,Yellows and Oranges,SKU_1376,Fall,4.1,No,Standard,No,20,Weekly
2217,41,Male,Clothing,Clo_M_01,Pants,Clo_M_Pants,36,Vermont,XL,Silver,Grayscale,SKU_1377,Winter,4,No,Store Pickup,No,15,Bi-Weekly
2221,19,Male,Accessories,ACC_M_01,Belt,Acc_M_Belt,62,Wyoming,XL,Beige,,SKU_1378,Fall,4.5,No,Store Pickup,No,47,Annually
